slug,name,origin,rating,roaster,aroma,acid_or_milk,body,flavor,aftertaste,desc_1,desc_2,desc_3,label
https://www.coffeereview.com/review/honduras-finca-la-joya-natural/,Honduras Finca La Joya Natural,"San Jose, La Paz, Honduras",90,RamsHead Coffee Roasters,8.0,8.0,8.0,8.0,8.0,"Fruit-toned, chocolaty. Dark chocolate, dried raspberry, cedar, molasses, lily in aroma and cup. Sweet-tart structure with mild, accessible acidity; satiny-smooth mouthfeel. The fruit-toned finish is supported by notes of dark chocolate and cedar.","Produced by Tony Castro of Finca La Joya entirely of the Paraneima variety of Arabica and processed by the natural method. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker. RamsHead specializes in direct trade, microlot coffees. For more information, visit www.ramsheadcoffee.com.","The dried-in-the-fruit, natural processing makes this coffee atypical for Honduras. Here it encourages a range of dried fruit flavors. Sales of this coffee help support a local girls’ orphanage at origin.","8.0,8.0,8.0,8.0,8.0"
https://www.coffeereview.com/review/lone-peak-blend/,Lone Peak Blend,Brazil; Costa Rica,90,RamsHead Coffee Roasters,8.0,8.0,8.0,8.0,8.0,"Deeply sweet, roast-toned. Dark caramel, gently scorched fir, gardenia, date, a hint of cardamom in aroma and cup. Sweet-toned structure with gentle, round acidity; velvety mouthfeel. The resonant finish centers around notes of dark caramel and gardenia, with undertones of aromatic wood.","A blend of anaerobic-processed Brazil and natural-processed Costa Rica coffees. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker. RamsHead specializes in direct trade, microlot coffees. For more information, visit www.ramsheadcoffee.com.",An unusual blend of natural- and anaerobic-processed coffees roasted to medium-dark to develop caramel and floral tones.,"8.0,8.0,8.0,8.0,8.0"
https://www.coffeereview.com/review/guji-uraga-nitro-cold-brew/,Guji Uraga Nitro Cold Brew,"Guji Zone, Oromia region, southern Ethiopia",94,Corvus Coffee Roasters,0.0,9.0,9.0,9.0,9.0,"A ready-to-drink black coffee, tested cold. Notes of peach, pomegranate, a whiff of rum barrel, cocoa powder, jasmine. Sweet-tart structure with high-toned acidity; crisp, satiny mouthfeel. The acidy brightness fades in the finish, leaving pretty fruit notes (peach, pomegranate) with hints of vaguely fermenty sweetness we associated with rum barrel. In milk, fruit recedes and cocoa powder comes to the fore. ","This exceptional coffee was selected as the No. 21 coffee on Coffee Review’s list of the Top 30 Coffees of 2020.  The coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. Infused with nitrogen when canned. The green coffee used is a natural-processed Ethiopia Guji Uraga. Corvus Coffee Roasters is based in Denver, Colorado and specializes in rare and exclusive coffees from some of the finest growers in the world. Corvus particularly focuses on processing methods and selective harvesting, which result in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","The addition of nitrogen gas gives this high-toned RTD, a single-origin natural-processed Ethiopia cold brew, a heady lift.Click here for more information about coffees from Ethiopia.","0.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/kamoini-black-coffee/,Kamoini Black Coffee,"Nyeri growing region, south-central Kenya",94,Four Barrel Coffee,0.0,9.0,8.0,9.0,9.0,"A ready-to-drink black coffee, tested cold. Juicy, tart-leaning, sweetly savory. Pie cherry, cocoa nib, freesia-like flowers, hazelnut toffee, myrrh. Sweet-savory structure with vibrant acidity; delicate, crisp mouthfeel. The savory-sweet theme continues into the finish with undertones of freesia and myrrh.","This coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. This single-origin Kenya Kamoini was brewed hot, then chilled quickly without exposure to oxygen before being canned. Contains no additives or ingredients other than coffee and water. Four Barrel is a café in San Francisco's Mission District with an in-house roasting facility. Visit www.fourbarrelcoffee.com or call 415-252-0800 for more information.",Classic Kenya cup profile captured in cold-coffee form: sweet-tart fruit notes juxtaposed with a cocoa and sweet-savory throughline.Click here for more information about coffees from Kenya.,"0.0,9.0,8.0,9.0,9.0"
https://www.coffeereview.com/review/asfaw-maru-ethiopia-natural-cold-brew/,Asfaw Maru Ethiopia Natural Cold Brew,"Yirgacheffe growing region, southern Ethiopia",93,Collage Coffee,0.0,9.0,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Rhubarb, Pinot Noir grape, cocoa nib, honeysuckle, sandalwood. Sweet-tart-savory structure with big, juicy acidity; viscous, syrupy-smooth mouthfeel. Finish consolidates to notes of rhubarb and cocoa nib with sandalwood undertones.","This coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Collage Coffee is a micro-roastery featuring specialty coffee and house brewed kombucha. The green coffee used is a natural-processed Ethiopia Yirgacheffe. Contains no additives or ingredients other than coffee and water. Colläge works with local artists to promote fine arts in its region, and loves serving its community. This coffee is available for purchase at the Collage store and cafe, 221 South Broad Street, Grove City, Pennsylvania.",A grown-up cold brew with cleanly wine-like suggestions. Would be a nice pairing with grilled lamb chops.Click here for more information about coffees from Ethiopia.,"0.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-nano-challa-cold-brew/,Ethiopia Nano Challa Cold Brew,"Jimma Zone, Oromia State, Ethiopia",94,Bonfire Coffee Company,0.0,9.0,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Rich, floral-toned, intricate and complex. Notes of wisteria, Keemun black tea, cocoa nib, Meyer lemon, frankincense. Crisp, tart-leaning structure with sweet undertones and juicy acidity; refreshing, velvety mouthfeel. Satisfying, lingering finish with notes of black tea and lemon. Stands up to milk with continued tartness and amplification of the cocoa note.","This coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a washed-process Ethiopia Nano Challa. Bonfire Coffee is a Colorado-based roaster and café centered around the metaphor of a Bonfire that represents community and coffee. For more information, visit www.bonfirecoffee.com.","Sweet, juicy, citrusy, bright: Pair it with a slice of lemon meringue pie.Click here for more information about coffees from Ethiopia.","0.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-washed-guji-anasora-cold-brew/,Ethiopia Washed Guji Anasora Cold Brew,Ethiopia,93,Klatch Coffee,0.0,8.0,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Chocolaty-rich, deep-toned. Dark chocolate, candied walnut, pear, baking spices, cedar. Sweet structure with gentle, round acidity; full, satiny mouthfeel. Resonant chocolate-toned finish with undertones of candied walnut and cedar. Milk makes the chocolate notes lift off in this developed roast profile.","This coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee is a washed Ethiopia Guji Anasora. Klatch Coffee is an award-winning small-batch roasting company in the Los Angeles area whose resident barista and trainer, Heather Perry, won both the 2003 and 2007 United States Barista Championships brewing a Klatch Coffee espresso blend. Visit www.klatchroasting.com or call 877-455-2824 for more information.","Rich, deeply chocolaty through and through, with intimations of nuts, fruit, and warming spices.Click here for more information about coffees from Ethiopia.","0.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/guji-cold-brew/,Guji Cold Brew,"Guji Zone, Oromia region, southern Ethiopia",93,Stumptown Coffee Roasters,0.0,9.0,8.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Deeply sweet, caramel-toned. Dark caramel, vanilla bean, date, magnolia, fresh-cut oak. Richly sweet in structure with lively acidity; lightly velvety mouthfeel. Consolidates to dark caramel and vanilla bean in the finish. Milk gives this cold coffee a dessert-like quality.","This coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Certified organic. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used to produce this particular Stumptown product is a single-origin Ethiopia Guji. Stumptown Coffee is a small-batch premium roasting company that wholesales its coffees as well as serves them in its cafes in five U.S. cities, including its latest expansion to New Orleans. Visit www.stumptowncoffee.com or call 855-711-3385 for more information.","Deep, rich, as sweet as can be, developed in the roast to bring out caramel notes while retaining fruit and floral tones.Click here for more information about coffees from Ethiopia.","0.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/crushable-nitro-cold-brew/,Crushable Nitro Cold Brew,El Salvador; Brazil,93,Topeca Coffee,0.0,8.0,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Crisp, sweetly tart, multi-layered. Black cherry, rhododendron, marzipan, oak, baking chocolate. Sweet-tart structure with brisk acidity; full, syrupy mouthfeel. Marzipan and oak carry into the quietly engaging finish. Milk changes the equation entirely; rhododendron and baking chocolate take center stage with levity added by the infused nitrogen.","This coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Infused with nitrogen gas after brewing. Contains no additives or ingredients other than coffee, water and nitrogen gas. Topéca Coffee is an artisan roaster with three café locations and a roastery in Tulsa, Oklahoma.Visit www.topecacoffee.com or call 918-398-8022 for more information.","A balanced, approachably complex nitro cold brew made from Topéca’s longstanding Porch Session Blend. Be forewarned: owing to a very high coffee-to-water brewing ration, one 8.4-ounce can contains as much caffeine as a 20-ounce cup of hot-brewed coffee!","0.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/brazil-ipanema-black-edition-a-41-red-cherry/,Brazil Ipanema Black Edition A-41 Red Cherry,"Ipanema, Brazil",94,GK Coffee,0.0,9.0,9.0,9.0,9.0,"A ready-to-drink black coffee, tested cold. Bing cherry, sassafras, aromatic orchid, bay tree, brandy. Sweet-tart structure with juicy, bright acidity; lush, mouth-filling viscosity. Long, resonant, flavor-saturated finish that carries over all the notes from the cup. Quiet and elegant in milk, with all flavor notes represented at a lower volume.","This coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a washed Brazil Ipanema that was processed in an atypical way, including a 34-hour pre-drying period on patio, followed by 44 hours in vertical driers before storage in double-barrier bags, at which point the roaster surmises that fermentation continues, resulting in a winy aroma and flavor more often associated with natural-processed coffees. The roaster sells this coffee as whole bean for NT $500/200 grams. GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","Tasted blind, this reads like a natural-processed coffee, but it is fully washed with an unusual, and very appealing sweet ferment, suggesting cherry liqueur. Delicious with a side of high-quality dark chocolate.","0.0,9.0,9.0,9.0,9.0"
